金水区,50100,中餐厅,宋风雅宴·宋文化餐厅(尚座中心店),金水东路与农业南路交叉口向南100路东(尚座中心A座四楼),113.756145,34.763443,0371-67602555;17839981151,8：00——22：00
金水区,50100,中餐厅,渔珺石锅鱼(广电南路店),广电南路嘉和园小区1号楼9-14号,113.683963,34.805461,0371-63908883,8：00——22：00
金水区,50100,中餐厅,兰湘子.湘菜小炒(郑州银泰inPARK店),龙湖金融岛郑州银泰inPARK商业二区2层L2006室,113.737775,34.814412,13937416215,8：00——22：00
金水区,50100,中餐厅,小豆莽口味馆长沙市井菜(红专路店),红专路7号院经七路向西200米路北1号临街门面房,113.669749,34.780037,13663853906,8：00——22：00
金水区,50100,中餐厅,汕之味潮州菜(众意路店),东风东路与众意路交叉口向北200米路东,113.722843,34.788638,18037873588;19903866692,8：00——22：00
金水区,50100,中餐厅,老白记烩面手抓牛骨头(沙口路店),沙口路与金水路交叉路口向北一百米路西,113.645874,34.76329,0371-55963856;15890020908,8：00——22：00
金水区,50100,中餐厅,老友记打边炉(河南省国税局家属院店),丰产路109号附35号,113.697867,34.783566,0371-55006988;13526621887,8：00——22：00
金水区,50100,中餐厅,西部来客大盘鸡(全国总店),东岸尚景A区南门旁,113.664485,34.824331,13526623871,8：00——22：00
金水区,50100,中餐厅,须水邓记叫化鸡(熊儿路店),东风南路与熊儿河路交汇处向东200路南,113.763013,34.777449,0371-55657757,8：00——22：00
金水区,50100,中餐厅,垭芈汤锅(郑州银泰inPARK店),龙湖金融岛北银泰2区3楼垭芈汤锅(二十四节气锅专门店),113.736586,34.81485,0371-86182168,8：00——22：00
金水区,50100,中餐厅,九味川香麻婆豆腐(心怡路店),祭城心怡路与相济路交叉口,113.770432,34.782644,13683837062,8：00——22：00
金水区,50100,中餐厅,米喜鱼·烤活鱼(天泽街店),顺驰第一大街沁水湾西门西南180米,113.738581,34.785427,19900919191,8：00——22：00
金水区,50100,中餐厅,天堂鸟水煮鱼·烟火川菜(商都路店),商都路聚源路向西100米路北,113.737125,34.749101,0371-53673337;0371-53673338,8：00——22：00
金水区,50100,中餐厅,绿茶餐厅(郑州绿地新都会店),金水东路80号新田360广场4楼,113.766625,34.770025,0371-60939515,8：00——22：00
金水区,50100,中餐厅,状元甲(万安街店),黄河东路89号4号楼1-2层89-2-26,113.746632,34.755744,19034168876;19937537388,8：00——22：00
金水区,50100,中餐厅,湘遇湘知·地道湘菜(雅宝国际店),金水东路心怡路雅宝东方国际广场60-7号,113.773427,34.76843,0371-60999930;18939577954,8：00——22：00
金水区,50100,中餐厅,肆月河豚·新淮扬(众意路店),农业路与众意路交叉口建业联盟新城一期10号楼1-7号,113.722535,34.786486,19900909778,8：00——22：00
金水区,50100,中餐厅,蓉亭食贝(郑州郑东万象城店),金水东路辅路与才高街交叉口东南200米郑州郑东万象城L4层CL416,113.76505,34.764723,0371-67895666,8：00——22：00
金水区,50100,中餐厅,阿嫲·粗粮人家·蓉园(杨金路店),杨金路与宣礼路交叉口向南50米路东8号聚方科技园A1西裙楼1层17户,113.739358,34.844594,19937884599,8：00——22：00
金水区,50100,中餐厅,谷雨春红烧黄河大鲤鱼(园田店),东风路街道园田路与博颂路交叉口西北角18号,113.652403,34.809335,13213084602,8：00——22：00
金水区,50100,中餐厅,饭湘(政七街店),农业路与政七街向北100米路西,113.687334,34.788496,15617028175,8：00——22：00
金水区,50100,中餐厅,宴蘇禾·江浙小馆,经三路红专路交叉口向东10米路南,113.693023,34.779827,0371-55892999;0371-58551222,8：00——22：00
金水区,50100,中餐厅,兰湘子.湘菜小炒(大卫城店),丹尼斯大卫城10楼,113.666037,34.757269,0371-55031799;15093085769,8：00——22：00
